19457707,Q1
21686106,Q1
21686114,Q1
08944865,Q1
14321297,Q1
00209910,Q1
1945774X,Q1
19457731,Q1
1073449X,Q1
15354970,Q1
01495992,Q1
19355548,Q1
00063223,Q1
10636706,Q1
03010082,Q1
1545861X,Q1
01492195,Q1
00222437,Q1
15477193,Q1
15244571,Q1
00097330,Q1
00315826,Q1
1475679X,Q1
00218456,Q1
1532298X,Q1
10404651,Q1
10944281,Q1
20492618,Q1
00127094,Q1
00846597,Q1
15491277,Q1
15491676,Q1
0959437X,Q1
09205691,Q1
15375307,Q1
0734306X,Q1
1758907X,Q1
03645134,Q1
15318249,Q1
17574684,Q1
17574676,Q1
22136711,Q1
0959440X,Q1
02695022,Q1
13653016,Q1
10976825,Q1
00916749,Q1
2041210X,Q1
17594774,Q1
17594782,Q1
01656147,Q1
00652601,Q1
15740102,Q1
10531858,Q1
14779803,Q1
00129615,Q1
01638998,Q1
13541013,Q1
13652486,Q1
00034819,Q1
15393704,Q1
00085472,Q1
14714914,Q1
18663508,Q1
18663516,Q1
15232409,Q1
21598290,Q1
21598274,Q1
10780432,Q1
09594388,Q1
15449173,Q1
15457885,Q1
01497634,Q1
0033295X,Q1
0966842X,Q1
22132600,Q1
09501991,Q1
14779129,Q1
0002953X,Q1
1616301X,Q1
15409295,Q1
0169409X,Q1
01999885,Q1
15454312,Q1
00121797,Q1
15537366,Q1
15537374,Q1
00664189,Q1
15454479,Q1
08876924,Q1
00111384,Q1
15734420,Q1
01637827,Q1
15292401,Q1
02706474,Q1
00925853,Q1
15405907,Q1
13509462,Q1
09527915,Q1
19368798,Q1
02726963,Q1
01637525,Q1
15452093,Q1
23523018,Q1
21603308,Q1
00223514,Q1
15200442,Q1
08948755,Q1
20416520,Q1
20416539,Q1
2327056X,Q1
23270578,Q1
03091325,Q1
14770288,Q1
1342937X,Q1
14676486,Q1
00222380,Q1
08839026,Q1
15375277,Q1
00935301,Q1
10445323,Q1
10963618,Q1
19450877,Q1
19379145,Q1
03066150,Q1
14602199,Q1
10473211,Q1
15239829,Q1
15454274,Q1
10010602,Q1
08351813,Q1
15327973,Q1
17594758,Q1
17594766,Q1
19493053,Q1
09692126,Q1
02709139,Q1
15273350,Q1
01616420,Q1
15494713,Q1
03600572,Q1
15452115,Q1
10584838,Q1
15376591,Q1
09609822,Q1
15333450,Q1
10466673,Q1
07496419,Q1
18638880,Q1
18638899,Q1
00664286,Q1
13554786,Q1
14602369,Q1
14698994,Q1
00335835,Q1
1466822X,Q1
00031224,Q1
13674811,Q1
13674803,Q1
00219010,Q1
00346535,Q1
15309142,Q1
17568935,Q1
15265498,Q1
15234614,Q1
02727358,Q1
16000641,Q1
01688278,Q1
17577012,Q1
17577004,Q1
13558382,Q1
14699001,Q1
14682060,Q1
00034967,Q1
20903022,Q1
20903014,Q1
14320754,Q1
09354956,Q1
19330219,Q1
19353456,Q1
15281140,Q1
00034932,Q1
00014826,Q1
13895567,Q1
19487185,Q1
10538119,Q1
10959572,Q1
18749399,Q1
09637214,Q1
14678721,Q1
19422466,Q1
01622889,Q1
15314804,Q1
01675729,Q1
13695266,Q1
15265536,Q1
10477047,Q1
00251909,Q1
15265501,Q1
03005771,Q1
09567976,Q1
14679280,Q1
14749718,Q1
09237534,Q1
15698041,Q1
20531583,Q1
07322399,Q1
1526548X,Q1
10636919,-
22131779,Q1
19413289,Q1
19413297,Q1
00051098,Q1
1089778X,Q1
1469221X,Q1
14693178,Q1
15525260,Q1
15525279,Q1
14602083,Q1
09646906,Q1
15451577,Q1
10942939,Q1
20516347,Q1
20516355,Q1
14677881,Q1
00166731,Q1
15589080,Q1
19336837,Q1
15557561,Q1
19940424,Q1
19940416,Q1
10422587,Q1
00189286,Q1
1934340X,Q1
19343396,Q1
20462441,Q1
08974756,Q1
15205002,Q1
13695274,Q1
13509047,Q1
14786990,Q1
00472506,Q1
21555435,Q1
1553877X,Q1
02783649,Q1
10970312,Q1
00103640,Q1
10969896,Q1
00223417,Q1
22112855,Q1
00652776,Q1
03043932,Q1
0021843X,Q1
02782715,Q1
17597323,Q1
17597331,Q1
08858950,Q1
22128778,Q1
00108545,Q1
00029602,Q1
15375390,Q1
21571422,Q1
14320673,Q1
00039527,Q1
01637258,Q1
14774054,Q1
14675463,Q1
01677799,Q1
00913022,Q1
10956808,Q1
05867614,Q1
01708406,Q1
09509232,Q1
17595037,Q1
17595029,Q1
10849521,Q1
10963634,Q1
13652745,Q1
00220477,Q1
15376613,Q1
00221899,Q1
00129658,Q1
19417640,Q1
19417632,Q1
00129593,Q1
13876473,Q1
15720241,Q1
00029270,Q1
10526234,Q1
10957189,Q1
13687646,Q1
15322084,Q1
14653060,Q1
1365294X,Q1
09621083,Q1
10834419,Q1
0193936X,Q1
14786729,Q1
15548627,Q1
17595053,Q1
17595045,Q1
01912615,Q1
1016443X,Q1
14208970,Q1
00028312,Q1
17417007,Q1
00920703,Q1
0304419X,Q1
15435938,Q1
15452050,Q1
00461520,Q1
15326985,Q1
00088846,Q1
00222593,Q1
14686244,Q1
1936530,-
01936530,-
02707306,Q1
10982736,Q1
00224308,Q1
03044076,Q1
10738584,Q1
09622802,Q1
19414935,Q1
19414927,Q1
03050483,Q1
00029165,Q1
03424642,Q1
00702153,Q1
21566976,Q1
00128252,Q1
14672979,Q1
14672960,Q1
00903493,Q1
15300293,Q1
17501326,Q1
00319007,Q1
10797114,Q1
15496511,Q1
01956744,Q1
00221996,Q1
18632297,Q1
18632300,Q1
21686149,Q1
21686157,Q1
0194911X,Q1
00283878,Q1
20462530,Q1
13596454,Q1
15740706,Q1
15244628,Q1
00392499,Q1
00208183,Q1
15315088,Q1
10597794,Q1
10981004,Q1
10591524,Q1
00963445,Q1
14359855,Q1
14359863,Q1
10532498,Q1
10967176,Q1
10967184,Q1
17238617,Q1
14683296,Q1
00406376,Q1
23266066,Q1
23266074,Q1
19493029,Q1
00320889,Q1
15322548,Q1
18844049,Q1
18844057,Q1
13889842,Q1
09506608,Q1
02650568,Q1
14604752,Q1
19411367,Q1
1385013X,Q1
0012821X,Q1
00796727,Q1
14320894,Q1
09307575,Q1
13675931,Q1
00754102,Q1
14698137,Q1
0028646X,Q1
1936878X,Q1
01429612,Q1
10967516,Q1
10478477,Q1
10958657,Q1
1755263X,Q1
15506606,Q1
00221767,Q1
10983600,Q1
15300366,Q1
07416261,Q1
21507511,Q1
21612129,Q1
00487333,Q1
00916765,Q1
0012186X,Q1
14320428,Q1
0030364X,Q1
15265463,Q1
00911798,Q1
0893133X,Q1
10806377,Q1
00029327,Q1
15723097,Q1
09593780,Q1
19417713,Q1
19417705,Q1
14779137,Q1
00219533,Q1
00472875,Q1
09067590,Q1
23304022,Q1
09607412,Q1
1365313X,Q1
00346543,Q1
01621459,Q1
1537274X,Q1
15494918,Q1
10665099,Q1
17408784,Q1
17408776,Q1
15375927,Q1
17417015,Q1
15271315,Q1
00338419,Q1
10535888,Q1
1553734X,Q1
15537358,Q1
03600300,Q1
0749596X,Q1
10960821,Q1
16136810,Q1
16136829,Q1
15251314,Q1
02634929,Q1
14320886,Q1
00095915,Q1
19419651,Q1
19420080,Q1
14680297,Q1
00130133,Q1
08908567,Q1
1420682X,Q1
14209071,Q1
1932443X,Q1
19324391,Q1
15250024,Q1
15250016,Q1
00338222,Q1
00344257,Q1
20418213,Q1
20418205,Q1
18672949,Q1
18672957,Q1
10591478,Q1
10508406,Q1
15327809,Q1
13652656,Q1
00218790,Q1
00100285,Q1
10955623,Q1
15244636,Q1
10795642,Q1
20404603,Q1
0022538X,Q1
10985514,Q1
17456150,Q1
08837694,Q1
03635465,Q1
14602466,Q1
00219916,Q1
00948276,Q1
1551305X,Q1
15513068,Q1
13652796,Q1
09546820,Q1
22144048,Q1
17438977,Q1
15441709,Q1
15441717,Q1
1049250X,Q1
10981136,Q1
08941491,Q1
15681637,Q1
02780046,Q1
10870792,Q1
03057372,Q1
19980124,Q1
19980000,Q1
10745521,Q1
00917613,Q1
00189200,Q1
15737020,Q1
13814338,Q1
15384357,Q1
0004637X,Q1
15265447,Q1
00411655,Q1
10902082,Q1
00018708,Q1
00202754,Q1
00652504,Q1
0022040X,Q1
13652664,Q1
00218901,Q1
1532429X,Q1
10976647,Q1
13864181,Q1
14787954,Q1
03009572,Q1
00224928,Q1
15200469,Q1
00314005,Q1
15357163,Q1
17596653,Q1
08866236,Q1
10889485,Q1
02730979,Q1
03019268,Q1
15359484,Q1
15359476,Q1
16807324,Q1
16807316,Q1
00043591,Q1
15290131,Q1
17597692,Q1
17597684,Q1
00143820,Q1
13993003,Q1
09031936,Q1
15228517,Q1
00224278,Q1
15397718,Q1
00335770,Q1
14714922,Q1
15489213,Q1
15489221,Q1
10970142,Q1
0008543X,Q1
15237060,Q1
15237052,Q1
03702693,Q1
2162237X,Q1
00852538,Q1
15231755,Q1
00217824,Q1
00123692,Q1
10659471,Q1
10970193,Q1
15200493,Q1
00270644,Q1
10976744,Q1
00028703,Q1
09598049,Q1
1083351X,Q1
00219258,Q1
00224871,Q1
03601315,Q1
17529867,Q1
16742052,Q1
17595002,Q1
17595010,Q1
21686211,Q1
21686203,Q1
18796257,Q1
15230864,Q1
14655411,Q1
1465542X,Q1
01636804,Q1
13598546,Q1
09581669,Q1
00102180,Q1
13640321,Q1
14678624,Q1
00093920,Q1
21677034,Q1
21677026,Q1
02699370,Q1
00255831,Q1
14321807,Q1
02659247,Q1
15211878,Q1
22126864,Q1
1663070X,Q1
13990047,Q1
09074449,Q1
0013189X,Q1
01986325,Q1
10981128,Q1
15729672,Q1
00386308,Q1
01623737,Q1
19361327,Q1
19361335,Q1
15206653,Q1
10949968,Q1
0022006X,Q1
15737284,Q1
03932990,Q1
15383881,Q1
00046256,Q1
08838305,Q1
00318108,Q1
00221295,Q1
02698463,Q1
13652435,Q1
10946705,Q1
21583188,Q1
01054538,Q1
13989995,Q1
14766256,Q1
00029262,Q1
14697610,Q1
00219630,Q1
01674889,Q1
07421222,Q1
00796565,Q1
00659266,Q1
15602745,Q1
18736181,Q1
01409883,Q1
01614940,Q1
10806059,Q1
10806040,Q1
09492984,Q1
14321122,Q1
13596101,Q1
09589465,Q1
0046564X,Q1
00167037,Q1
03906078,Q1
15928721,Q1
03043959,Q1
08858993,Q1
01678116,Q1
0271678X,Q1
14622920,Q1
14622912,Q1
00222836,Q1
00296643,Q1
21648344,Q1
03062619,Q1
00221090,Q1
14602415,Q1
00223530,Q1
10636536,Q1
13653040,Q1
01407791,Q1
15315487,Q1
10443983,Q1
16000854,Q1
13989219,Q1
0950382X,Q1
13652958,Q1
21571724,Q1
21571716,Q1
13590286,Q1
15327663,Q1
10577408,Q1
15513203,Q1
10957170,Q1
00361429,Q1
10627995,Q1
15487660,Q1
20403364,Q1
15672328,Q1
15672190,Q1
00071323,Q1
13652168,Q1
0010437X,Q1
15705846,Q1
00438871,Q1
10863338,Q1
00457825,Q1
02661144,Q1
00315850,Q1
10563911,Q1
15347486,Q1
00030090,Q1
02725428,-
2725428,-
0013161X,Q1
0021972X,Q1
19457197,Q1
00070920,Q1
15321827,Q1
15351386,Q1
00219355,Q1
15499618,Q1
15499626,Q1
14321203,Q1
03406717,Q1
02773791,Q1
01466410,Q1
15383873,Q1
00046280,Q1
07349750,Q1
10969845,Q1
00988847,Q1
00244937,Q1
11791349,Q1
07338716,Q1
10960449,Q1
00950696,Q1
1756994X,Q1
14677687,Q1
1363755X,Q1
1468330X,Q1
00223050,Q1
10957200,Q1
00361445,Q1
14682710,Q1
14682702,Q1
03008428,Q1
14351803,Q1
19457685,Q1
19457669,Q1
15495787,Q1
18149332,Q1
18149324,Q1
00297844,Q1
00086363,Q1
01788051,Q1
14322064,Q1
21682267,Q1
14625814,Q1
14625822,Q1
00653055,Q1
08891591,Q1
10902139,Q1
15523098,Q1
10836101,Q1
15476286,Q1
15558584,Q1
1095953X,Q1
09699961,Q1
15375323,Q1
00030147,Q1
15736660,Q1
10407308,Q1
00389765,Q1
15548937,Q1
15548929,Q1
00209996,Q1
00223433,Q1
15687864,Q1
15747891,Q1
09644563,Q1
14683318,Q1
1991959X,Q1
09594752,Q1
00840173,Q1
19413084,Q1
19413149,Q1
00332917,Q1
14698978,Q1
0268960X,Q1
11343060,Q1
03043878,Q1
16742788,Q1
17594685,Q1
00168505,Q1
02692813,Q1
00220663,Q1
00796816,Q1
01683659,Q1
00072303,Q1
15334465,Q1
15640604,Q1
00429686,Q1
17506816,Q1
16643224,Q1
00220396,Q1
10902732,Q1
08947317,Q1
10902694,Q1
00219517,Q1
13652699,Q1
03050270,Q1
00358711,Q1
13652966,Q1
08933952,Q1
15300285,Q1
00029394,Q1
15361284,Q1
00063444,Q1
14643510,Q1
01677659,Q1
15737233,Q1
14602431,Q1
00220957,Q1
15407489,Q1
15740684,Q1
16006143,Q1
16006135,Q1
14756765,Q1
03044130,Q1
15283542,Q1
00255610,Q1
10510761,Q1
15306860,Q1
08926638,Q1
15324133,Q1
03605302,Q1
08840431,Q1
00431354,Q1
13597345,Q1
20507488,Q1
00104140,Q1
10489843,Q1
00100277,Q1
09691413,Q1
23523026,Q1
07493797,Q1
0022166X,Q1
15488004,Q1
17508606,Q1
17508592,Q1
20419139,Q1
15475271,Q1
20402392,Q1
19411421,Q1
19411413,Q1
14682508,Q1
00223816,Q1
03070565,Q1
14765497,Q1
09255273,Q1
22352988,Q1
08906955,Q1
15423565,Q1
15427714,Q1
21904979,Q1
21904987,Q1
03064530,Q1
21686777,Q1
21686785,Q1
17489326,Q1
17489318,Q1
15318257,Q1
08853185,Q1
1741315X,Q1
14761270,Q1
16154150,Q1
14628902,Q1
14631326,Q1
17594804,Q1
17594790,Q1
10577149,Q1
12948322,Q1
01461672,Q1
09254439,Q1
15308898,Q1
0898929X,Q1
18387640,Q1
13669516,Q1
14724642,Q1
10888438,Q1
10988971,Q1
02728087,Q1
10505164,Q1
17437199,Q1
17437202,Q1
01604120,Q1
17538416,Q1
14882434,Q1
11804882,Q1
10795006,Q1
00071250,Q1
14721465,Q1
15592294,Q1
15592308,Q1
00052728,Q1
14697793,Q1
00223751,Q1
0013936X,Q1
15205851,Q1
00431397,Q1
09628436,Q1
16878884,Q1
16878876,Q1
01607383,Q1
00207136,Q1
10970215,Q1
00333190,Q1
14230348,Q1
1600079X,Q1
07423098,Q1
01678140,Q1
00029440,Q1
15252191,Q1
21579024,Q1
1864564X,Q1
18645631,Q1
07483007,Q1
10960031,Q1
13556037,Q1
17548403,Q1
17548411,Q1
17524563,Q1
17495024,Q1
17495016,Q1
00218251,Q1
02787407,Q1
07342071,Q1
00223670,Q1
15200485,Q1
10503293,Q1
14682885,Q1
15710645,Q1
01974580,Q1
1746630X,Q1
0022202X,Q1
15231739,Q1
08888892,Q1
15296466,Q1
01618105,Q1
10727515,Q1
18791190,Q1
07378017,-
7378017,-
00221031,Q1
10960465,Q1
15561380,Q1
15560864,Q1
19454589,Q1
00020966,Q1
03772217,Q1
08239150,Q1
00063207,Q1
13985647,Q1
13995618,Q1
14614448,Q1
20445415,Q1
14677644,Q1
14677652,Q1
15257541,Q1
1525755X,Q1
10957235,Q1
00220531,Q1
00121649,Q1
00107999,Q1
14708728,Q1
02646021,Q1
21686254,Q1
21686262,Q1
00139580,Q1
15281167,Q1
10559965,Q1
22136657,Q1
14639262,Q1
14639270,Q1
15214141,Q1
00142980,Q1
09598146,Q1
07350015,Q1
15372707,Q1
07495978,Q1
10959920,Q1
00368326,Q1
1098237X,Q1
08954356,Q1
02941449,Q1
00652660,Q1
17546834,Q1
10942025,Q1
10966099,Q1
1095564X,Q1
00121606,Q1
00102571,Q1
14208946,Q1
15730956,Q1
01693298,Q1
07300301,Q1
00359009,Q1
1477870X,Q1
10981063,Q1
10509631,Q1
08189641,Q1
14401711,Q1
15228002,Q1
01615505,Q1
09599428,Q1
13645501,Q1
17422094,Q1
1555905X,Q1
15559041,Q1
15417786,Q1
1747938X,Q1
18789293,Q1
09535314,Q1
14695758,Q1
1198743X,Q1
15406210,Q1
00333352,Q1
00225096,Q1
00222623,Q1
15397262,Q1
00222275,Q1
02732297,Q1
10902406,Q1
10960783,Q1
00221236,Q1
00222828,Q1
10958584,Q1
00900036,Q1
15410048,Q1
16000447,Q1
0001690X,Q1
01659936,Q1
09579672,Q1
14736535,Q1
03613682,Q1
15251578,Q1
15459683,Q1
00200255,Q1
00220027,Q1
00045411,Q1
17424690,Q1
00283908,Q1
00071234,Q1
14692112,Q1
02777037,Q1
10982787,Q1
13540661,Q1
01121642,Q1
09295593,Q1
15737527,Q1
21611653,Q1
15205835,Q1
00249297,Q1
17551536,Q1
13835742,Q1
00786179,Q1
2041417X,Q1
20414161,Q1
08902070,Q1
10990984,Q1
10914269,Q1
15206394,Q1
21951071,Q1
02722631,Q1
00380938,Q1
00243590,Q1
19395590,Q1
17453925,Q1
17453933,Q1
20479980,Q1
20414889,Q1
19408412,Q1
03057267,Q1
21922853,Q1
00130095,Q1
17264170,Q1
17264189,Q1
00301299,Q1
16000706,Q1
14679922,Q1
00238333,Q1
15308561,Q1
00099147,Q1
00109452,Q1
08915849,Q1
13881981,Q1
14682370,Q1
14608545,Q1
15221555,Q1
01931849,Q1
17494613,Q1
07415400,Q1
18687083,Q1
18687075,Q1
08912432,Q1
17566606,Q1
00256196,Q1
14320835,Q1
09442669,Q1
19492715,Q1
19492723,Q1
19324529,Q1
02615177,Q1
15337790,Q1
00703370,Q1
00191035,Q1
10902643,Q1
1935861X,Q1
00046361,Q1
14320746,Q1
13675788,Q1
20445040,Q1
14602180,Q1
01433334,Q1
15252027,Q1
07353766,Q1
21581592,Q1
03014215,Q1
20524110,Q1
20524129,Q1
15708268,Q1
15254135,Q1
00941190,Q1
10959068,Q1
00273171,Q1
15327906,Q1
22146296,Q1
10902430,Q1
00144886,Q1
01435221,Q1
14708736,Q1
00043702,Q1
15737217,Q1
01676806,Q1
13402838,Q1
1460244X,Q1
00246115,Q1
00099236,Q1
15326535,Q1
17582652,Q1
08943796,Q1
10991379,Q1
10960902,Q1
00958956,Q1
03091708,Q1
02638223,Q1
02676583,Q1
14770326,Q1
14338319,Q1
14680068,Q1
00294624,Q1
14329840,Q1
14350629,Q1
19485506,Q1
19485514,Q1
01469592,Q1
15394794,Q1
21922659,Q3
21922640,Q1
14680009,Q1
0887378X,Q1
01475185,Q1
10837159,Q1
1549490X,Q1
00165107,Q1
10976779,Q1
03051838,Q1
13652907,Q1
00778923,Q1
02664909,Q1
13652729,Q1
0960085X,Q1
14769344,Q1
00380717,Q1
22132317,Q1
00396257,Q1
19448252,Q1
19448244,Q1
00071102,Q1
10462023,Q1
10959130,Q1
21682291,Q1
15312542,Q1
15307131,Q1
09628452,Q1
13596462,Q1
19406207,Q1
19406215,Q1
00063568,Q1
18773435,Q1
14730189,Q1
14730197,Q1
00218898,Q1
16005767,Q1
00179124,Q1
14676494,Q1
00223506,Q1
15283658,Q1
10761551,Q1
0065308X,Q1
1097685X,Q1
00225223,Q1
00032700,Q1
15206882,Q1
00071188,Q1
1469493X,Q1
08834237,Q1
07418825,Q1
19337213,Q1
19423268,Q1
1942325X,Q1
00137227,Q1
19352727,Q1
19352735,Q1
14784092,Q1
15684539,Q1
15732908,Q1
02680939,Q1
14645106,Q1
20522525,Q1
03605442,Q1
00973165,Q1
14366002,Q1
16168534,Q1
09636412,Q1
13899155,Q1
15732606,Q1
00092541,Q1
00219967,Q1
10900241,Q1
14712164,Q1
10447431,Q1
10959327,Q1
14692198,Q1
09545794,Q1
10985522,Q1
00199567,Q1
08858977,Q1
15216950,Q1
10937404,Q1
15361276,Q1
21615063,Q1
07376782,Q1
15405885,Q1
14764598,Q1
1755098X,Q1
17550998,Q1
03043835,Q1
00221430,Q1
09241868,Q1
15731391,Q1
00652687,Q1
00940496,Q1
1948206X,Q1
21575045,Q1
10705511,Q1
15328007,Q1
01676911,Q1
15213765,Q1
09476539,Q1
15387933,Q1
15387836,Q1
00664804,Q1
10986596,Q1
09263373,Q1
18733883,Q1
15372715,Q1
10618600,Q1
21622531,Q1
10675027,Q1
15524868,Q1
15524876,Q1
00070912,Q1
14716771,Q1
00018686,Q1
20494394,Q1
20494408,Q1
13652141,Q1
00071048,Q1
02726386,Q1
15236838,Q1
01480227,Q1
21699097,Q1
1759507X,Q1
17595061,Q1
00057967,Q1
10834435,Q1
18734731,Q1
0888613X,Q1
09209964,Q1
09608524,Q1
20515960,Q1
14719053,Q1
00320781,Q1
15263231,Q1
07498063,Q1
00167606,Q1
1081597X,Q1
00100870,Q1
0033362X,Q1
15375331,Q1
19492553,Q1
01676296,Q1
10170405,Q1
08986568,Q1
18115209,Q1
15327078,Q1
15250008,Q1
10959513,Q1
10557903,Q1
00908258,Q1
10956859,Q1
0144235X,Q1
1366591X,Q1
19373368,Q1
22124926,Q1
22124934,Q1
14730480,Q1
03063674,Q1
20726643,Q1
03603016,Q1
14651165,Q1
1755148X,Q1
17551471,Q1
10498931,Q1
02681161,Q1
14602350,Q1
15401413,Q1
15401405,Q1
10964037,Q1
00472727,Q1
14682427,Q1
03091317,Q1
09242244,Q1
00223956,Q1
00062952,Q1
19475438,Q1
19475446,Q1
01679236,Q1
15689972,Q1
17485908,Q1
00225347,Q1
15273792,Q1
10275606,Q1
2151464X,Q1
00243892,Q1
00029378,Q1
10976868,Q1
10991255,Q1
08837252,Q1
15737039,Q1
10833021,Q1
00361410,Q1
10957154,Q1
20426410,Q1
19336942,Q1
19336934,Q1
17568722,Q1
15384101,Q1
16625099,Q1
01909622,Q1
10976787,Q1
14736527,Q1
09517375,Q1
03050548,Q1
10000747,Q1
00028614,Q1
1554351X,Q1
15543528,Q1
00711365,Q1
10635823,Q1
15221598,Q1
00223077,Q1
02787393,Q1
16625102,Q1
02664666,Q1
14694360,Q1
10726349,Q1
15568334,Q1
15568318,Q1
00491241,Q1
15707156,Q1
10985530,Q1
00219193,Q1
14795868,Q1
0065230X,Q1
00664812,Q1
14678330,Q1
09696970,Q1
15737209,Q1
14747480,Q1
14753030,Q1
10452257,Q1
10982264,Q1
15264602,Q1
15257797,Q1
10529276,Q1
10991654,Q1
00078506,Q1
14751461,Q1
19403372,Q1
10402446,Q1
10995129,Q1
15322092,Q1
17498104,Q1
03603989,Q1
14682958,Q1
01443577,Q1
13648152,Q1
07403194,Q1
15222594,Q1
16628128,Q1
1662811X,Q1
08940282,Q1
08888809,Q1
02636352,Q1
15420086,Q1
00063495,Q1
14679558,Q1
07352751,Q1
10944087,Q1
15483576,Q1
15483568,Q1
13652222,Q1
09547894,Q1
00208833,Q1
14682478,Q1
15495485,Q1
10720502,Q1
1521690X,Q1
21658110,Q1
21658102,Q1
01681923,Q1
13507540,Q1
14736551,Q1
13524585,Q1
14770970,Q1
15497836,Q1
07352689,Q1
18176127,Q1
18176119,Q1
09497714,Q1
